"","X","...1","latitude","longitude","sum_IUU","sum_reported","coords","sum_NIUU","sum_Nreported","total_IUU_catch","total_catch","conflict0nmi","conflict50nmi","conflict100nmi","conflict150nmi","conflict200nmi","fatalities100nmi","ocean_ord","ocean_prd","prodummy1","prodummy2","prodummy3","prodummy4","prodummy5","prodummy6","prodummy7","prodummy8","prodummy9","prodummy10","prodummy11","prodummy12","prodummy13","prodummy14","prodummy15","prodummy16","prodummy17","prodummy18","prodummy19","prodummy20","prodummy21","prodummy22","prodummy23","prodummy24","prodummy25","prodummy26","prodummy27","prodummy28","prodummy29","prodummy30","prodummy31","prodummy32","prodummy33","prodummy34","indcatch000","nidcatch000","catch000"
"458",458,458,-1.5,130.5,1206.75361,5787.07324,"130.5,-1.5",3512.75012,11045.90722,4719.50373,16832.98046,0,0,1,1,1,0,902.720365757576,902.720365757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.78707324,11.04590722,16.83298046
"459",459,459,-1.5,131.5,5316.40188,12008.69862,"131.5,-1.5",5427.96843,17116.08959,10744.37031,29124.78821,0,8,8,8,8,1,1442.28130882353,1442.28130882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,12.00869862,17.11608959,29.12478821
"460",460,460,-1.5,132.5,388.99078,1473.78322,"132.5,-1.5",1987.00702,6248.1799,2375.9978,7721.96312,1,1,3,3,8,4,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1.47378322,6.2481799,7.72196312
"461",461,461,-1.5,134.5,1105.17589,5232.79756,"134.5,-1.5",6412.29197,20163.95073,7517.46786,25396.74829,0,13,20,21,21,12,385.725711309524,385.725711309524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.23279756,20.16395073,25.39674829
"462",462,462,-1.5,135.5,1185.87358,4113.21859,"135.5,-1.5",4248.07413,13357.6459,5433.94771,17470.86449,0,7,12,12,13,12,369.985525641026,369.985525641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.11321859,13.3576459,17.47086449
"463",463,463,-1.5,136.5,1689.76134,7058.07802,"136.5,-1.5",7051.47898,22173.50443,8741.24032,29231.58245,7,7,7,15,24,22,446.892156004489,446.892156004489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.05807802,22.17350443,29.23158245
"464",464,464,-1.5,137.5,1505.5027,5841.80014,"137.5,-1.5",4999.33369,15440.95298,6504.83639,21282.75312,0,3,7,20,20,16,876.158434027778,876.158434027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.84180014,15.44095298,21.28275312
"465",465,465,-1.5,138.5,966.1593,4070.20341,"138.5,-1.5",3980.15554,12515.67193,4946.31484,16585.87534,0,2,5,22,22,17,869.388973214286,869.388973214286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.07020341,12.51567193,16.58587534
"466",466,466,-1.5,139.5,1048.35027,1899.67618,"139.5,-1.5",1340.09476,4213.95257,2388.44503,6113.62875,0,0,1,1,20,16,490.443546296296,490.443546296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.89967618,4.21395257,6.11362875
"467",467,467,-1.5,140.5,20.49161,53.03608,"140.5,-1.5",0,0,20.49161,53.03608,0,19,20,20,20,3,388.837546296296,388.837546296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05303608,0,0.05303608
"468",468,468,-1.5,141.5,55.75497,522.34697,"141.5,-1.5",0,0,55.75497,522.34697,0,0,0,0,0,0,356.96493287037,356.96493287037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.52234697,0,0.52234697
"469",469,469,-0.5,93.5,10.8862,95.67694,"93.5,-0.5",0,0,10.8862,95.67694,0,0,0,0,0,0,234.611405092593,234.611405092593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09567694,0,0.09567694
"470",470,470,-0.5,94.5,19.05356,227.20782,"94.5,-0.5",0,0,19.05356,227.20782,0,0,0,0,0,0,240.05824537037,240.05824537037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22720782,0,0.22720782
"471",471,471,-0.5,95.5,4.11344,55.15408,"95.5,-0.5",0,0,4.11344,55.15408,0,0,0,0,0,0,256.733578703704,256.733578703704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.05515408,0,0.05515408
"472",472,472,-0.5,96.5,6.8007,91.19207,"96.5,-0.5",0,0,6.8007,91.19207,0,0,0,0,0,0,283.514050925926,283.514050925926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.09119207,0,0.09119207
"473",473,473,-0.5,97.5,349.77465,1365.95995,"97.5,-0.5",250.02694,786.21742,599.80159,2152.17737,0,0,0,10,12,1,316.422391203704,316.422391203704,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.36595995,0.78621742,2.15217737
"474",474,474,-0.5,98.5,1219.85325,5809.02623,"98.5,-0.5",6566.64531,20648.96824,7786.49856,26457.99447,0,0,1,1,1,0,395.839724573864,395.839724573864,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5.80902623,20.64896824,26.45799447
"475",475,475,-0.5,99.5,1284.35909,6500.87695,"99.5,-0.5",1716.09115,5421.17401,3000.45024,11922.05096,0,2,2,3,5,1,447.512645833333,447.512645833333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6.50087695,5.42117401,11.92205096
"476",476,476,-0.5,100.5,868.99462,3776.58902,"100.5,-0.5",2710.56601,8523.48734,3579.56063,12300.07636,1,1,1,1,1,0,571.079805555556,571.079805555556,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3.77658902,8.52348734,12.30007636
"477",477,477,-0.5,103.5,1633.31501,5370.48648,"103.5,-0.5",4715.20405,14828.62853,6348.51906,20199.11501,0,7,7,8,10,0,2203.34419270833,2203.34419270833,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,5.37048648,14.82862853,20.19911501
"478",478,478,-0.5,104.5,1279.41184,5726.70972,"104.5,-0.5",8177.55097,25713.61528,9456.96281,31440.325,0,0,15,20,20,1,1393.15355944865,1393.15355944865,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.72670972,25.71361528,31.440325
"479",479,479,-0.5,105.5,1308.16788,4892.45445,"105.5,-0.5",1468.7813,4618.60941,2776.94918,9511.06386,0,0,1,1,3,0,644.682712962963,644.682712962963,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4.89245445,4.61860941,9.51106386
"480",480,480,-0.5,106.5,2156.71963,6106.86628,"106.5,-0.5",538.66263,1693.854,2695.38226,7800.72028,0,0,2,4,5,0,501.951965277778,501.951965277778,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.10686628,1.693854,7.80072028
"481",481,481,-0.5,107.5,5083.65047,10603.44973,"107.5,-0.5",1152.95794,3625.49739,6236.60841,14228.94712,0,0,2,2,2,0,528.954337962963,528.954337962963,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.60344973,3.62549739,14.22894712
"482",482,482,-0.5,108.5,2190.0063,6469.81775,"108.5,-0.5",2919.55025,9169.42526,5109.55655,15639.24301,0,2,2,2,2,0,1095.81958333333,1095.81958333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.46981775,9.16942526,15.63924301
"483",483,483,-0.5,109.5,1348.89206,4788.35897,"109.5,-0.5",5769.46279,18142.18146,7118.35485,22930.54043,2,2,2,2,2,0,2787.7417037037,2787.7417037037,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78835897,18.14218146,22.93054043
"484",484,484,-0.5,117.5,1672.06489,6107.60318,"117.5,-0.5",6986.38519,21969.44685,8658.45008,28077.05003,2,3,3,5,7,2,1114.91655392157,1114.91655392157,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6.10760318,21.96944685,28.07705003
"485",485,485,-0.5,118.5,37.9885,355.62527,"118.5,-0.5",0.71661,2.25339,38.70511,357.87866,0,0,3,3,3,2,401.304377314815,401.304377314815,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.35562527,0.00225339,0.35787866
"486",486,486,-0.5,119.5,1090.24218,5931.34711,"119.5,-0.5",4383.58356,13785.7989,5473.82574,19717.14601,0,4,4,7,7,2,367.069458333333,367.069458333333,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5.93134711,13.7857989,19.71714601
"487",487,487,-0.5,120.5,1154.23728,4911.59032,"120.5,-0.5",5101.25691,16041.06942,6255.49419,20952.65974,1,14,16,16,18,15,293.102040322581,293.102040322581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4.91159032,16.04106942,20.95265974
"488",488,488,-0.5,121.5,1710.12842,7242.14129,"121.5,-0.5",3899.20897,12261.13394,5609.33739,19503.27523,0,1,1,1,2,1,301.966520123106,301.966520123106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,7.24214129,12.26113394,19.50327523
"489",489,489,-0.5,122.5,1584.82581,5346.27816,"122.5,-0.5",4706.29542,14799.06192,6291.12123,20145.34008,0,0,1,1,3,2,344.504121794872,344.504121794872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5.34627816,14.79906192,20.14534008
"490",490,490,-0.5,123.5,763.62847,3194.40889,"123.5,-0.5",2130.45583,6696.47889,2894.0843,9890.88778,0,0,0,0,1,1,505.4916,505.4916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,3.19440889,6.69647889,9.89088778
"491",491,491,-0.5,124.5,0.13486,1.66332,"124.5,-0.5",0,0,0.13486,1.66332,0,0,3,3,3,1,478.339212962963,478.339212962963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.00166332,0,0.00166332
"492",492,492,-0.5,125.5,0.07584,0.88833,"125.5,-0.5",0,0,0.07584,0.88833,0,0,0,0,0,0,431.886956018519,431.886956018519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.00088833,0,0.00088833
"493",493,493,-0.5,126.5,0.93296,9.65007,"126.5,-0.5",0,0,0.93296,9.65007,0,0,0,0,0,0,500.787511574074,500.787511574074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00965007,0,0.00965007
"494",494,494,-0.5,127.5,1511.51099,6530.59447,"127.5,-0.5",5843.82769,18377.22058,7355.33868,24907.81505,0,0,0,0,7,1,520.420924603175,520.420924603175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,6.53059447,18.37722058,24.90781505
"495",495,495,-0.5,128.5,1759.73402,6321.12976,"128.5,-0.5",3217.10745,9977.57579,4976.84147,16298.70555,0,0,0,7,10,1,427.079808823529,427.079808823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6.32112976,9.97757579,16.29870555
"496",496,496,-0.5,129.5,621.98261,3852.18668,"129.5,-0.5",2219.01363,6977.72884,2840.99624,10829.91552,0,0,7,7,7,1,511.152433333333,511.152433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85218668,6.97772884,10.82991552
"497",497,497,-0.5,130.5,1424.44896,5871.13743,"130.5,-0.5",5442.48693,17116.60932,6866.93589,22987.74675,0,7,7,7,20,2,573.010238095238,573.010238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.87113743,17.11660932,22.98774675
"498",498,498,-0.5,131.5,1731.08389,4767.64309,"131.5,-0.5",3296.83717,10376.07052,5027.92106,15143.71361,7,7,7,20,20,2,416.418223484849,416.418223484849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.76764309,10.37607052,15.14371361
"499",499,499,-0.5,132.5,1348.26798,5094.96616,"132.5,-0.5",3475.16762,10927.93782,4823.4356,16022.90398,0,8,21,23,23,2,365.277852564103,365.277852564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5.09496616,10.92793782,16.02290398
"500",500,500,-0.5,133.5,1245.23719,4840.1189,"133.5,-0.5",5112.12602,16075.17369,6357.36321,20915.29259,0,13,13,20,23,2,352.701949275362,352.701949275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.8401189,16.07517369,20.91529259
"501",501,501,-0.5,134.5,1166.32263,4553.86387,"134.5,-0.5",2478.68055,7794.34341,3645.00318,12348.20728,13,13,13,13,20,2,338.180050505051,338.180050505051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.55386387,7.79434341,12.34820728
"502",502,502,-0.5,135.5,964.41798,5416.91894,"135.5,-0.5",3853.22822,12116.54671,4817.6462,17533.46565,0,0,13,18,18,2,334.510612658847,334.510612658847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.41691894,12.11654671,17.53346565
"503",503,503,-0.5,136.5,206.37905,926.18109,"136.5,-0.5",1141.82814,3590.50486,1348.20719,4516.68595,0,4,7,20,23,15,330.895361904762,330.895361904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.92618109,3.59050486,4.51668595
"504",504,504,-0.5,137.5,0.09527,1.16039,"137.5,-0.5",0,0,0.09527,1.16039,0,0,0,0,26,6,330.288861111111,330.288861111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00116039,0,0.00116039
"505",505,505,-0.5,138.5,0.04591,0.54304,"138.5,-0.5",0,0,0.04591,0.54304,0,0,2,2,15,6,352.782826388889,352.782826388889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00054304,0,0.00054304
"506",506,506,-0.5,139.5,0.03131,0.35141,"139.5,-0.5",0,0,0.03131,0.35141,0,0,0,0,1,1,324.688215277778,324.688215277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00035141,0,0.00035141
"507",507,507,-0.5,140.5,0.05339,0.63279,"140.5,-0.5",0,0,0.05339,0.63279,0,0,19,20,20,3,312.184048611111,312.184048611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00063279,0,0.00063279
"508",508,508,-0.5,141.5,56.28427,527.28694,"141.5,-0.5",0,0,56.28427,527.28694,0,0,0,0,0,0,300.186712962963,300.186712962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.52728694,0,0.52728694
"509",509,509,0.5,92.5,9.04137,87.99558,"92.5,0.5",0,0,9.04137,87.99558,0,0,0,0,0,0,230.612944444444,230.612944444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08799558,0,0.08799558
"510",510,510,0.5,93.5,28.49975,274.73414,"93.5,0.5",0,0,28.49975,274.73414,0,0,0,0,0,0,233.674798611111,233.674798611111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27473414,0,0.27473414
"511",511,511,0.5,94.5,4.7514,63.68391,"94.5,0.5",0,0,4.7514,63.68391,0,0,0,0,0,0,242.725263888889,242.725263888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06368391,0,0.06368391
"512",512,512,0.5,95.5,4.73945,63.47658,"95.5,0.5",0,0,4.73945,63.47658,0,0,0,0,0,0,263.900083333333,263.900083333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.06347658,0,0.06347658
"513",513,513,0.5,96.5,5.98449,80.19963,"96.5,0.5",0,0,5.98449,80.19963,0,0,0,0,3,0,295.266101851852,295.266101851852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.08019963,0,0.08019963
"514",514,514,0.5,97.5,832.74749,4553.30807,"97.5,0.5",2516.98279,7914.91383,3349.73028,12468.2219,0,0,10,12,15,1,374.781586060606,374.781586060606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.55330807,7.91491383,12.4682219
"515",515,515,0.5,98.5,1509.06583,6622.99358,"98.5,0.5",3125.30706,9771.27412,4634.37289,16394.2677,0,1,1,16,34,0,481.190878571429,481.190878571429,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6.62299358,9.77127412,16.3942677
"516",516,516,0.5,99.5,1288.32043,4686.80638,"99.5,0.5",4119.28962,12956.03757,5407.61005,17642.84395,1,1,17,19,19,1,846.990611111111,846.990611111111,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.68680638,12.95603757,17.64284395
"517",517,517,0.5,102.5,833.43631,4187.07887,"102.5,0.5",1201.15902,3777.0665,2034.59533,7964.14537,0,15,19,22,23,1,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4.18707887,3.7770665,7.96414537
"518",518,518,0.5,103.5,1564.2901,6334.53587,"103.5,0.5",4406.77359,13756.03836,5971.06369,20090.57423,1,2,20,23,24,0,1805.04348595849,1805.04348595849,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6.33453587,13.75603836,20.09057423
"519",519,519,0.5,104.5,1800.26226,7494.0403,"104.5,0.5",6428.72216,20215.67029,8228.98442,27709.71059,1,15,15,15,34,1,918.812637254902,918.812637254902,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7.4940403,20.21567029,27.70971059
"520",520,520,0.5,105.5,1811.23089,5928.6228,"105.5,0.5",1361.95226,4282.68494,3173.18315,10211.30774,0,1,2,3,3,0,541.321655092593,541.321655092593,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.9286228,4.28268494,10.21130774
"521",521,521,0.5,106.5,1513.41888,5325.13311,"106.5,0.5",1358.23649,4272.40961,2871.65537,9597.54272,0,0,1,2,5,0,448.997555555556,448.997555555556,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.32513311,4.27240961,9.59754272
"522",522,522,0.5,107.5,1886.20499,6538.44937,"107.5,0.5",3733.27242,11740.507,5619.47741,18278.95637,0,0,0,0,1,0,561.172407142857,561.172407142857,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.53844937,11.740507,18.27895637
"523",523,523,0.5,108.5,2258.76357,7405.34607,"108.5,0.5",6429.28887,20545.33938,8688.05244,27950.68545,0,0,0,0,0,0,1143.92202696078,1143.92202696078,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40534607,20.54533938,27.95068545
"524",524,524,0.5,109.5,309.43182,1318.28387,"109.5,0.5",1048.17322,3295.99986,1357.60504,4614.28373,0,2,2,2,2,0,2990.68725,2990.68725,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31828387,3.29599986,4.61428373
"525",525,525,0.5,117.5,1122.36283,4572.97962,"117.5,0.5",3249.83629,10236.5575,4372.19912,14809.53712,1,3,4,6,7,2,629.150240740741,629.150240740741,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4.57297962,10.2365575,14.80953712
"526",526,526,0.5,118.5,593.2502,2809.1474,"118.5,0.5",2548.7593,8014.30956,3142.0095,10823.45696,0,1,1,2,2,1,494.868947222222,494.868947222222,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2.8091474,8.01430956,10.82345696
"527",527,527,0.5,119.5,986.39187,3491.48021,"119.5,0.5",3787.87647,11911.29787,4774.26834,15402.77808,0,0,5,5,5,1,372.404277777778,372.404277777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3.49148021,11.91129787,15.40277808
"528",528,528,0.5,120.5,2086.29192,6227.66043,"120.5,0.5",7817.80347,24593.47514,9904.09539,30821.13557,1,1,14,14,17,14,368.363120454545,368.363120454545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6.22766043,24.59347514,30.82113557
"529",529,529,0.5,121.5,1390.54897,5966.49644,"121.5,0.5",3160.23427,9937.36958,4550.78324,15903.86602,0,1,1,1,1,1,370.963927777778,370.963927777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5.96649644,9.93736958,15.90386602
"530",530,530,0.5,122.5,1186.00726,5298.4976,"122.5,0.5",2810.80242,8838.6196,3996.80968,14137.1172,0,0,1,1,1,1,381.038295833333,381.038295833333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5.2984976,8.8386196,14.1371172
"531",531,531,0.5,123.5,2062.89019,7040.12342,"123.5,0.5",5760.14848,18121.27984,7823.03867,25161.40326,0,0,0,1,1,1,405.739925925926,405.739925925926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,7.04012342,18.12127984,25.16140326
"532",532,532,0.5,124.5,1440.95888,6299.54949,"124.5,0.5",5270.42626,16573.38026,6711.38514,22872.92975,0,3,3,3,4,2,452.377416666667,452.377416666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.29954949,16.57338026,22.87292975
"533",533,533,0.5,125.5,108.91907,459.40139,"125.5,0.5",232.00037,729.52938,340.91944,1188.93077,0,0,0,0,0,0,456.552800925926,456.552800925926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.45940139,0.72952938,1.18893077
"534",534,534,0.5,126.5,334.5173,1577.40895,"126.5,0.5",1629.44845,5123.83053,1963.96575,6701.23948,0,0,0,0,0,0,467.123581018519,467.123581018519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1.57740895,5.12383053,6.70123948
"535",535,535,0.5,127.5,1425.85596,5945.49723,"127.5,0.5",6022.97906,18940.53259,7448.83502,24886.02982,0,0,0,0,0,0,535.046395833333,535.046395833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,5.94549723,18.94053259,24.88602982
"536",536,536,0.5,128.5,1162.63617,5461.36022,"128.5,0.5",6443.23989,20266.07982,7605.87606,25727.44004,0,0,0,0,0,0,423.396430555556,423.396430555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5.46136022,20.26607982,25.72744004
"537",537,537,0.5,129.5,1451.28549,3851.02983,"129.5,0.5",2050.62782,6448.23672,3501.91331,10299.26655,0,0,0,0,0,0,438.991486111111,438.991486111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85102983,6.44823672,10.29926655
